f(a,b,c,d,e,f) a b c d e f
118731543634949 653 150 766 194 384 974
24550044894941 473 967 588 216 408 275
7669236876161 373 819 928 938 917 844
610690864553656 906 710 765 530 129 346
6132949984692 361 218 721 991 125 560
4587246075738 330 906 402 496 973 181
613937154621718 907 593 115 836 804 445
93106588229688 622 289 954 540 558 181
393208208292 82 790 10 259 158 443
285487233516 194 328 959 862 784 669
21096509686270 460 841 325 660 143 631
696495718168298 930 948 684 930 340 916
154796028947 173 24 552 427 271 988
10629759613122 403 46 364 635 797 535
11339778726485 408 431 802 981 523 700
2783254505871 303 692 220 140 846 646
47921833650641 544 727 164 806 297 417
102533334505 59 566 932 429 201 408
120589376109321 655 413 854 561 977 511
587351644170782 899 606 25 678 559 975
164760584327514 697 715 167 733 258 104
4342852338511 322 969 746 658 982 654
63522505626 145 63 839 624 867 268
43838831127439 535 314 858 40 93 427
53207256868725 556 520 331 351 491 798
742424456492609 942 908 449 550 235 145
7413917615336 369 870 557 501 526 153
2803011209775 307 525 63 385 82 423
366366770913 4 778 125 804 753 801
6692603834691 367 432 263 634 704 817
151031358747 120 597 958 828 129 421
360658278165 46 775 668 957 254 985
344406205736568 808 331 917 761 863 668
580714492659662 897 166 541 953 847 890
441166368427372 849 505 439 739 672 606
6936329898711 370 212 441 546 280 870
836828264203384 965 104 821 719 553 792
31059840935 122 252 2 522 562 211
104880815545010 637 9 644 235 583 658
14018970618986 422 893 608 846 287 332
1674934169956 278 347 193 575 700 89
25483421791432 480 245 833 194 87 63
26934660349749 485 562 812 353 596 667
7664309325 75 270 285 449 584 542
39193379556254 523 502 1 412 832 152
545969811639253 886 106 465 690 460 856
487071292087713 866 245 539 501 613 217
648810409196917 917 798 840 826 937 381
147658619027577 682 582 607 419 688 405
14700768996415 430 69 461 140 894 441
10369058104035 401 144 238 452 904 254
26803899507 92 380 861 458 406 792
46918747016631 542 618 629 979 582 251
207457260083363 730 623 816 533 125 560
4672278311295 340 599 131 453 561 771
78687446103 18 530 603 894 958 910
22726620485729 469 434 743 569 676 806
48523860774 117 405 673 161 540 308
256998580011280 762 552 855 489 453 265
753639708382793 945 301 10 519 823 625
1070999400 64 2 140 514 163 883
156001967230249 689 924 294 540 412 856
52436641632 139 153 57 41 447 357
257061071517 37 712 79 444 700 319
294859083172 153 678 663 148 955 467
21304390641219 461 834 821 700 615 128
190096561938071 717 881 112 516 266 939
73431888152479 592 921 323 558 716 159
250648158590 190 235 226 466 57 618
913234698128241 982 479 529 533 549 135
29663141667 114 320 425 78 608 782
54861629221 31 484 350 301 820 413
28007521474383 489 466 455 131 725 117
10258835831698 400 371 478 499 701 969
154152830402080 688 240 232 718 974 388
1527336725029 268 617 487 664 733 646
159479444055 174 6 248 117 888 122
153041540702403 687 313 825 169 195 496
103973836296004 635 924 116 775 137 937
103271792621190 635 407 820 534 258 322
117895095930657 652 515 732 281 590 297
71677618972601 590 656 12 133 977 323
309783280069137 791 595 512 720 499 70
811136402418893 959 200 81 976 303 256
3185321550492 306 842 608 225 330 577
371042940279571 820 742 287 606 589 183
16538952605896 440 467 615 953 972 425
93122670731706 622 386 214 529 978 895
992058025852 37 998 328 5 609 817
799118294963752 956 877 27 584 405 29
150010041199416 684 734 769 53 848 164
1125440744 68 11 690 285 557 693
64950797567538 578 814 344 896 289 353
19549302193817 455 469 440 894 582 445
65290165389795 579 684 806 95 522 159
1862589551053 283 468 850 718 225 891
13327114605747 421 565 622 220 303 346
536920961639039 883 603 518 53 662 632
217439107646804 737 147 710 305 649 512
22172386969833 464 903 151 921 435 323
320457702025958 796 971 912 660 959 610
46840252895175 542 509 13 349 451 779
99183463119306 629 923 937 98 773 198
132052877347457 667 436 367 296 639 62
951851952274 79 987 613 458 305 948
24955675825679 478 220 856 56 466 805
630999351874442 912 531 79 178 24 926
2893238848078 300 825 226 285 55 289
43918566654 64 455 244 614 239 136
18775868672 112 208 896 885 210 185
65070929149327 579 42 956 610 190 748
6274741971366 352 966 235 446 202 225
78279384970426 600 849 553 395 358 449
309906516228367 791 706 141 193 79 269
7237333792 81 249 454 868 922 264
52191395241954 552 985 494 404 407 270
448953345092794 852 248 758 682 941 635
18681866499677 448 893 759 52 975 560
136022719819777 671 134 880 507 547 436
955858961510135 991 487 312 390 12 549
794360216421973 955 195 668 334 827 944
323772034631 200 250 512 645 970 744
131313799731368 666 730 673 959 230 820
167352107324 100 630 562 931 144 577
777862756967908 951 163 78 123 427 398
321643886357597 797 499 283 45 273 708
384503496364062 826 99 358 215 740 842
278381972175329 774 880 557 706 193 499
551879709093 187 754 50 559 620 951
495568712938217 869 279 709 726 972 718
8246816347126 383 273 145 935 198 634
141554123691843 676 789 796 224 177 961
22466347090202 468 354 292 610 778 478
184048983317 169 464 545 812 914 751
735510148118 220 685 293 130 598 522
9814908491911 395 668 205 942 526 517
995200884515313 999 661 176 157 926 766
70890141587692 589 198 196 486 521 656
106133144149 62 570 700 492 3 822
241711454108 188 290 595 898 39 878
436633419964275 847 916 962 543 545 172
298227237212073 785 608 252 482 513 565
163325971294834 696 253 885 373 778 751
965917049161246 993 810 34 572 817 968
610963230629750 906 852 966 590 481 383
331827476601756 802 422 916 639 608 717
10352513355868 397 837 81 731 833 227
3457477063 82 95 692 340 664 890
6374590011 35 282 126 988 941 7
323622898122 161 682 963 871 430 991
2273189756843 296 184 603 98 339 921
403635358577988 834 620 394 645 409 494
526771545024 28 852 567 36 885 782
46592245643 136 115 477 481 986 708
3734671037700 326 479 199 29 10 403
760822611974 79 933 177 597 708 382
80387134400018 604 177 861 959 394 781
97515666681 157 215 216 405 630 160
333871323691052 803 196 740 406 614 733
789724637033 238 402 290 716 784 549
644035677058 155 863 481 579 503 381
28865179280987 491 757 531 617 947 862
404251891403222 834 935 325 730 24 544
283266449516543 777 493 703 308 646 458
232604256140164 747 304 886 777 8 272
1116178920919 178 984 313 891 350 71
40436034398920 526 643 2 994 702 255
21543447141538 462 839 224 633 780 476
387090505862338 827 710 587 366 474 594
3629984901995 325 266 976 646 815 49
57076775881823 564 306 717 338 672 306
199518445820 95 662 652 296 378 43
396436838693583 831 627 747 933 723 858
1590781131737 275 370 898 459 87 108
26662025202062 484 566 807 460 932 453
148675733154552 683 465 194 806 721 141
68329763058234 584 795 468 120 432 865
51298130488 9 476 338 826 643 666
143526165815753 678 713 320 7 691 526
519151714388 87 847 798 698 581 213
699795286133264 931 774 660 453 598 786
3739548812487 327 163 237 735 967 670
593795163192 124 867 823 49 977 588
123548760132371 658 670 50 988 659 956
115145696627953 649 290 866 995 213 392
117825222800590 652 162 848 319 622 273
476022512582969 862 563 823 599 235 109
72047103002853 590 863 198 36 857 991
68105770745234 584 648 986 833 554 463
124318145654316 659 419 407 95 615 729
22881924441391 466 976 800 235 58 746
21685589664552 464 650 746 89 699 876
715997416768 171 869 784 7 495 798
5596491326153 353 583 591 430 618 862
72436520693 133 419 98 3 386 882
355183289485638 813 45 554 88 652 444
204871395532248 728 790 986 677 198 261
16279343483404 437 765 551 205 495 273
56187936472559 562 594 616 867 17 843
1981751865840 288 143 280 413 385 273
136153173341333 671 601 719 436 442 662
48528783599631 546 253 376 803 534 613
845537168531053 967 170 572 200 41 453
295323840632 165 645 371 754 496 443
4846820114846 344 415 241 302 961 255
961382698822469 992 930 633 458 693 223
1481755451071 252 826 48 626 361 468
485192002314 153 796 491 260 414 962
101643487409615 632 950 143 237 858 295
696660330558948 930 993 692 870 952 613
71221326884349 589 760 968 779 489 364
58647165336939 566 865 471 795 47 7
1122086761777 257 185 621 17 972 167
67110588413 108 479 609 637 187 869
14988930648334 431 585 916 349 581 924
791807234011 239 331 197 978 231 255
13384090733 94 279 242 797 146 773
200591300001 182 174 250 996 682 715
33173264894395 506 231 501 485 918 396
79650851335 132 447 703 467 651 231
18302210162106 449 482 769 179 147 164
815374532157514 960 207 114 526 966 765
135012641462917 670 125 484 877 430 889
12161429949652 414 25 782 344 474 153
190832787237384 718 341 52 333 711 419
1083554872320 207 916 804 722 701 418
45313049010 135 155 471 749 321 51
22514394780 114 240 386 718 82 612
519302382642 220 252 454 373 457 460
5799183153289 354 700 552 613 16 244
35640925780893 513 578 85 702 646 821
73669309754774 593 764 154 83 249 97
19501021582713 455 71 203 571 534 979
7434128250206 374 585 743 313 310 741
536807832569212 883 371 117 179 125 997
555277900091115 889 215 481 723 483 476
5633968978876 349 822 547 570 869 155
39657985078362 524 625 60 254 790 69
244574925908125 754 967 518 12 918 82
9526504395691 394 424 800 664 157 470
4496195928293 329 895 360 6 651 362
196679095916 154 576 237 130 420 219
7110327875917 371 535 593 932 934 432
832504734917411 964 238 631 143 133 166
577722853660638 896 699 31 832 795 625
13117485471736 420 469 274 396 86 557
208733138277890 731 216 175 628 654 996
7743199520 95 72 278 429 454 358
29484372197569 494 505 505 517 838 990
1016155012185 252 33 466 27 564 337
801428009350 187 870 518 910 172 393
144174904531801 678 976 635 661 224 647
16009246801 70 346 150 304 747 94
118750026607149 653 369 37 341 485 562
1446029357490 270 325 262 448 975 170
1315909042250 248 784 235 612 323 886
677205501526921 925 369 491 860 299 487
27962800511907 489 240 992 621 881 444
39129751 31 60 135 187 651 137
141666462269 155 478 166 65 644 725
91426399616456 619 861 145 323 563 55
177478569023 65 648 103 868 419 622
270688386037871 770 316 96 746 245 880
2508124989845 288 852 551 828 571 213
28828870490239 492 110 183 172 406 916
61769117219713 573 121 771 233 480 37
590626632865575 900 608 265 525 886 893
67350773527182 583 47 323 876 995 754
131235917854 90 595 139 967 959 922
39873466293 36 448 777 936 247 751
915010021937 210 844 937 810 233 951
36981628096 130 96 615 678 864 273
55761033608829 561 664 259 55 681 455
8555048807 49 305 725 379 595 84
29718382270556 495 48 396 590 545 766
722267591870 132 909 818 598 492 819
624155039238 228 301 571 634 218 228
7514868275043 376 1 676 231 406 805
97899343030871 628 686 764 492 391 148
148756300161939 683 598 828 648 81 303
120643277776738 655 536 550 1 95 651
35933442802 12 436 588 991 902 333
12054620907 104 88 556 851 606 506
1138395534710 195 962 119 181 355 322
473169385587107 861 176 66 955 699 72
27552125907626 486 814 523 886 539 476
699436562775618 931 73 528 296 570 812
114268395215688 648 341 426 476 569 490
138775875448 6 611 840 983 952 696
555297431727867 889 384 571 458 828 607
495778024604686 869 681 391 313 285 89
71016474798723 589 598 262 266 143 277
27964409014954 488 733 127 981 794 873
22363286735008 467 624 543 236 787 509
90955114317300 619 529 349 185 351 933
580758276854284 897 459 109 449 164 682
165796633576550 698 582 921 772 820 775
521764863990214 878 229 359 75 980 589
815700964387659 960 757 491 722 409 898
133014438459463 668 267 333 923 736 752
922715000954 164 947 573 12 556 598
498729102833 64 840 600 695 241 73
269502611085 109 710 76 91 340 81
305276220202 198 176 48 913 465 872
-934715339 23 14 980 479 448 975
16316926389004 439 330 69 171 794 349
2196215979666 294 129 838 449 61 523
264720097942787 766 1000 722 81 904 274
932112338706780 986 651 272 134 68 449
4156837725058 334 144 514 63 275 344
317598611419034 795 421 176 866 930 58
242211434441283 753 592 664 838 901 199
5899282509515 349 922 981 721 577 553
19932895884676 457 89 819 686 936 15
513042110669447 875 605 928 71 180 448
283307467737288 777 562 240 582 371 342
282392942133 139 693 513 456 4 670
32849413259621 505 273 590 265 355 535
375274479603 206 262 740 124 936 31
346531304498406 809 68 505 923 553 130
619413522240 212 662 957 125 611 629
471766729792 151 792 581 891 390 5
102513402565386 634 530 223 160 384 985
323117966327 199 327 734 189 263 739
243700704204187 754 77 164 399 593 74
477591824005 174 751 4 527 353 564
1493695505810 263 697 843 261 398 234
18932609951031 452 507 78 134 689 327
29843848388 80 405 696 482 723 94
208732802850842 731 207 34 452 8 234
3666354608908 324 557 716 717 784 478
198926851419705 724 128 156 887 707 447
413306348869931 838 473 837 7 978 590
57745910099307 565 642 409 548 287 380
315929361018913 794 772 920 835 921 677
375284051855217 822 180 551 856 343 537
17247783711120 443 657 453 135 419 599
258681200750515 763 540 710 982 389 101
500584230119 55 841 549 910 699 323
27386175815 18 407 381 834 442 111
6353227986081 363 474 357 899 888 568
9503371859345 393 599 567 85 239 490
3836861 3 62 222 595 608 127
-493460068 2 116 877 614 577 906
2133271076379 292 327 996 560 769 713
225823794837 79 687 200 675 178 624
1024812511856 229 793 738 1000 974 204
11479766368 9 330 724 277 351 115
34184116614316 509 369 230 272 615 959
5963229574127 359 109 239 398 839 849
504209731157432 872 428 497 573 390 454
89241371 60 18 883 997 319 466
62311839668844 574 205 556 244 33 934
103892782621 68 566 574 462 651 428
32175045075240 502 737 196 758 737 688
8794037039292 388 190 889 620 701 172
342269659147657 807 173 685 857 32 45
718514216787870 936 552 43 435 759 391
782030711575568 952 515 14 105 765 785
24790091234148 477 558 959 729 797 48
450376957422 210 453 524 794 384 387
4231630694570 330 751 179 485 498 925
694599558920 21 913 623 536 540 349
226540085250555 743 569 145 783 692 641
8027429236007 381 45 965 623 240 743
349185333202866 810 844 809 520 185 394
67316949742850 582 858 526 910 41 147
76273742663695 597 814 859 473 717 311
1618494640179 273 566 810 783 455 612
211358647231 76 676 158 50 627 914
114491771647034 648 698 818 78 769 35
16719378620036 441 446 412 456 218 633
688514713619002 928 724 107 715 996 990
149127191154 69 620 585 574 305 551
778311881935142 951 819 448 444 917 301
183006342375 167 482 951 293 447 403
94784657120392 623 983 701 594 599 436
3951348509181 330 441 239 158 682 899
226404121857 3 690 644 364 680 554
329674396171 127 738 102 402 413 421
27717842302320 488 453 29 476 911 473
157581303106406 691 454 987 440 615 247
32198257374377 503 33 825 283 90 965
33499482488135 507 113 665 169 907 16
3251886894792 318 1 108 93 185 657
470428682457526 860 202 48 745 57 900
298094194626781 785 249 631 337 412 997
22450676862319 468 75 283 394 760 159
300645202776 197 260 859 463 592 743
147827091136958 682 730 1000 113 205 208
285270463051 195 242 479 109 975 235
258942519089803 763 767 453 328 976 612
371315248271952 820 871 508 314 448 821
1057228738622 254 31 19 426 101 409
700182722297 232 410 569 654 432 788
1260526211288 245 784 222 424 229 222
17181585749804 443 589 687 171 739 913
5038792336159 340 839 634 807 417 798
289685782492384 780 992 331 113 560 306
56662906413 66 487 943 305 767 11
