f(a,b,c,d,e,f) a b c d e f
391574339853235 829 440 70 383 394 309
2050733168275 290 153 976 12 789 369
2310944767515 297 79 17 993 90 7
24703611739907 477 313 228 592 275 274
823957535735 136 939 64 309 853 700
937703552731 45 984 87 934 631 8
22391261050696 467 651 564 971 678 483
645216598695426 916 763 329 134 895 549
815400130757360 960 407 186 316 285 414
552159841087301 888 84 402 340 588 877
413767229498 38 802 286 847 814 709
19331458231315 454 459 832 593 140 165
865950231710 158 936 391 501 780 916
36230917819448 515 245 17 792 449 620
603764299192206 904 433 232 287 740 202
448788349761 214 37 311 370 939 698
54643468668770 558 860 644 989 306 691
1916564266979 278 712 955 276 120 954
384810377354 149 747 151 221 189 65
52368245271340 554 654 417 181 932 260
932007552681965 986 523 257 224 5 312
3838473350700 326 629 455 237 374 207
258693422907828 763 558 375 980 123 561
359987458464057 815 802 383 351 579 23
494544423041 218 219 487 617 493 145
2793851423827 302 729 873 272 945 714
26368773564635 482 771 644 220 852 634
133139693049992 668 601 550 8 532 483
35756635360 127 245 960 516 747 65
5530884562011 349 771 390 575 360 846
14029673612778 426 6 240 855 302 949
4470733903536 329 886 442 631 770 358
47646868547031 544 262 697 227 519 198
-325451166 28 50 704 830 951 349
35121384134214 511 727 418 656 566 232
18658721249957 451 75 407 65 560 599
435069454164 205 520 460 546 700 793
729143403079 136 909 497 395 916 104
1367408337971 267 320 157 852 538 367
479074584829 43 832 627 813 668 612
373014234396406 821 302 383 12 59 505
48169096072516 544 852 695 571 319 561
160359491304235 693 852 700 12 290 24
217951182951 51 683 180 722 909 948
283238654920061 777 420 571 307 754 754
250449696851244 758 682 781 895 765 981
85355919256437 610 973 188 520 268 880
9010440693016 389 568 995 49 842 675
364018209075886 817 322 8 404 158 123
14202938445155 425 762 30 805 617 372
558440768593186 890 432 169 760 940 919
26286986533360 483 140 417 975 758 697
198926569203965 724 1 260 637 343 360
1056526426634 254 96 923 337 869 215
571537531537637 894 828 575 85 792 855
69702022662553 587 310 754 653 553 704
433368360857038 846 275 701 42 926 570
60171723017945 570 224 68 136 947 318
355193742103587 813 322 774 229 736 297
641815145267712 915 819 450 59 757 900
31240379963 111 347 477 997 912 555
62608369343372 574 739 499 709 154 743
189984486201 178 326 18 646 822 21
105721746086285 638 349 148 488 817 3
1876672644392 279 657 555 292 858 517
7446468940109 375 421 895 99 357 572
27135458570466 484 871 73 818 350 10
404488968703 188 642 621 201 639 860
153289470049504 687 712 298 709 218 826
113910467770477 647 855 99 799 924 421
69236411936175 586 606 360 366 985 952
133993482468500 668 996 187 877 764 238
3895274618795 325 721 954 142 6 905
36591902504780 516 332 867 20 357 14
268934146922453 769 309 664 691 289 207
1156023349686 189 978 72 41 365 323
240525655417091 752 448 667 546 876 984
834759748783 35 956 830 289 870 653
47591108296 137 124 968 555 677 463
420764506759351 841 491 946 132 887 106
691441304276 30 912 725 180 196 489
173769520037 177 174 956 618 691 711
23194804143277 471 355 845 607 926 893
12610666282739 417 204 380 345 280 801
485861598316 172 761 383 350 628 952
130719234441 141 524 739 512 515 356
8810428959293 386 701 556 611 662 659
10168138784395 394 906 691 346 61 239
67352533607176 583 213 689 119 20 502
951784170918398 990 944 133 96 181 262
39130177136463 523 134 266 46 421 313
247308445992 190 83 704 664 368 303
2361560802943 282 872 214 652 631 116
8906703726728 389 128 967 418 184 784
104821014202 5 569 56 294 923 355
50229553444580 549 773 379 468 123 338
2886396861094 298 856 833 545 136 286
142644798184 80 611 83 328 118 484
146502086129 171 189 995 597 4 711
1965762666770 269 864 203 686 784 362
501384198667316 871 552 865 128 351 495
471687919494 216 213 822 249 605 151
777861959221447 951 66 481 471 699 431
750562602286663 944 977 995 653 108 712
960682462998881 992 467 64 650 223 999
782897735540279 952 984 533 843 339 966
465300415144971 858 751 104 184 853 29
720710246578 184 845 302 927 809 401
539875160805661 884 447 492 625 438 181
108490853180 159 288 218 84 554 839
30596993715 110 347 186 7 990 293
113261625786 40 580 179 282 89 754
289402471894735 780 910 894 781 903 35
318559221638850 795 998 169 46 393 329
24696348762567 477 220 269 333 251 935
114258103097604 648 237 146 81 175 955
550809586063 207 643 575 336 803 891
151923907099878 686 212 433 466 730 107
250449998552772 758 682 559 464 526 517
212223846772078 733 888 182 748 869 200
624221299758355 910 660 840 544 896 915
909430972017765 981 971 331 806 492 976
782390198145 87 939 296 832 242 359
391566423984873 829 415 459 786 795 97
188567856598683 716 791 98 686 761 91
423215866579292 842 197 392 212 787 868
3834581752290 311 981 982 599 246 741
497759760 44 136 210 692 850 978
2316484246295 297 277 676 729 447 197
714604070285005 935 333 410 27 877 405
3470354109 32 255 925 851 606 720
42482812829443 531 719 92 349 80 530
326011070207885 799 782 171 560 294 667
45299609714302 537 896 345 940 334 340
467698686391115 859 144 419 811 101 267
941413825663 240 618 894 6 71 794
26560043589093 484 105 91 342 114 159
81200271938631 605 618 358 42 832 568
790696490606277 954 836 923 70 673 161
52659434440 57 478 528 986 705 388
44473474185 83 449 477 498 591 585
710784199775019 934 277 704 642 758 418
369655057225 201 452 549 193 623 141
2176887053532 288 665 316 930 781 524
133868783323 168 80 4 245 689 885
82437984073865 607 434 832 224 663 803
5887635778730 357 546 425 614 419 309
490545382083095 867 901 539 416 755 35
247074459935756 756 594 147 496 543 568
21975149862166 466 161 823 52 942 122
6937816111711 369 558 687 186 410 473
9488369975764 387 948 77 737 673 564
3319688787528 299 982 103 446 479 855
1459506654166 268 527 537 154 398 758
9449483529 57 310 729 480 858 623
106147443701 138 488 850 394 273 130
189849040587 175 403 870 84 829 18
1724121672162 280 236 258 823 384 51
303151604 26 132 231 574 181 88
28410726124 17 411 500 465 582 979
726419877636826 938 734 404 856 308 222
201023686810494 725 921 249 940 463 134
67513223081 146 186 280 170 227 492
245587956359724 755 719 677 405 515 141
59138387361900 568 365 704 335 320 716
444232222919643 850 852 297 116 363 21
104240106293 160 98 892 758 10 997
29528577881 10 418 1000 819 566 320
59985016063487 569 765 899 959 52 701
205382836474046 728 974 144 377 210 99
761640455165221 947 118 143 804 948 393
3200880743250 313 666 227 844 575 985
78509649925 151 52 73 487 457 631
9128812729809 388 761 169 388 405 16
149749892944436 684 415 186 6 657 580
931937982648486 986 277 869 952 497 329
70028135649 16 515 682 283 375 358
268927267661016 769 210 59 740 320 486
176649262625577 707 280 523 294 579 64
73981319354095 593 899 784 45 879 881
39902538711579 525 370 120 566 41 847
452135457035 74 819 157 503 303 377
160989677007337 694 143 551 843 220 600
306523378865265 789 934 882 196 194 158
2627418199138 295 792 565 200 795 197
14029861180911 426 158 766 420 571 344
8683114456983 387 229 696 414 22 895
32359721229 41 427 1000 565 8 214
764694304296 238 205 890 831 225 447
9146651660122 391 299 302 677 312 989
91273671452 80 545 610 885 29 913
2455994349753 300 405 969 991 351 995
258627715752617 763 423 939 257 676 619
91129389325736 619 709 525 578 993 430
13708669360 29 343 535 374 645 366
81115458136844 605 497 193 915 633 147
2681411732 62 208 474 27 700 901
7447059227574 372 754 49 404 727 204
111641586005965 645 292 604 712 544 752
190825948658693 718 296 998 113 864 684
5453187915251 352 471 70 804 106 28
2476816300093 301 279 240 105 281 925
301907230949323 787 68 498 70 688 474
373697664667188 821 912 473 498 494 376
891870667059 4 972 907 840 917 265
108256270640238 641 449 345 895 428 138
600751573230358 903 772 984 313 934 16
143679409190463 678 801 130 194 907 793
1000093141250 40 1000 210 612 712 926
753912338520739 945 728 354 797 648 277
790588505942234 954 785 365 762 771 177
5569478724035 346 884 340 776 128 219
144327548501806 679 133 577 165 733 821
157552593014900 691 338 621 521 551 902
26560993504453 484 181 137 118 286 857
77127416791987 599 342 749 245 268 928
1275315426180 239 839 85 2 127 736
19351653231957 454 503 200 708 29 115
681019089245772 926 636 118 889 474 49
41480082072936 529 482 739 429 881 420
307709160803930 790 255 891 887 117 272
1806074524574 275 695 132 943 391 708
51392393 5 103 394 440 782 149
274473039847 169 608 333 135 95 909
2277992629986 296 278 624 771 18 189
6172970706778 353 912 84 437 310 206
118918737190355 653 658 592 648 228 378
561613998191068 891 504 862 228 168 893
975311176899030 995 500 424 514 837 828
418212946468292 840 185 551 740 367 711
33280522898091 504 934 863 483 984 511
105706947839426 638 77 105 28 662 152
1064899536730 243 683 102 435 351 588
57104168800390 564 436 701 229 480 742
257356186009858 762 819 456 207 81 433
71492422930045 590 78 353 92 943 931
2226541853158 273 918 342 786 848 443
996351255330 251 126 533 98 556 486
291472227 57 41 679 751 106 391
300839519445859 786 959 740 791 133 998
854558928120 227 709 954 686 68 362
730008462638733 939 29 483 369 164 807
40325672249817 526 497 758 611 389 872
23178741868899 470 703 111 288 339 222
1383385624751 268 179 553 638 434 807
495565395420182 869 221 52 953 456 751
421640143 51 140 675 805 660 302
894320439571 219 791 970 655 781 275
832504469713785 964 229 387 902 814 367
15610111893775 435 431 366 609 7 59
932346462454598 986 802 78 997 300 61
1735805184933 279 462 651 268 384 197
10000957174378 392 929 316 504 914 543
39289457853704 523 633 989 49 955 805
374489954161 205 336 674 619 514 111
276504566144604 773 846 672 637 298 368
1388394879674 268 277 274 6 560 923
418972129992295 840 934 935 800 309 825
715146455280586 935 863 409 1 437 341
270271801773 33 721 126 775 10 690
74766210533916 594 951 895 891 861 514
134013587612722 669 278 700 824 265 628
13156219098576 416 914 578 839 420 477
67929901548306 584 130 926 613 355 690
190442479630920 717 987 872 247 813 790
3749948538311 327 326 587 71 992 668
381837661333 172 694 876 290 96 195
495417835313 75 838 467 43 150 272
312374196733 127 727 192 690 573 110
552622644765511 888 825 773 831 514 290
619305094957 139 868 614 943 670 413
507073872987560 873 67 126 748 66 408
6567820656133 366 161 756 968 927 637
279717240970807 775 607 405 277 499 180
114515528670 162 233 207 773 883 404
126334004819 138 526 642 729 348 886
291472921911270 781 974 176 833 358 978
119103478563249 653 781 393 696 779 217
908681869609664 981 612 779 344 741 881
681341492751990 926 835 470 333 277 379
107386398847527 640 337 880 436 609 721
26342919444225 483 487 166 795 117 405
6556271991556 356 957 836 988 654 393
370955885459342 820 682 668 154 718 726
192151786413155 719 140 734 26 402 32
72722869625853 592 327 991 814 60 977
659027895446 29 901 238 924 722 322
415728313760089 839 48 582 19 390 433
80400208758926 603 907 431 456 28 989
35878231955742 514 189 85 630 939 633
398324663683 149 755 352 44 520 953
43831494499734 535 219 818 203 955 112
167787335529440 699 978 767 224 197 927
43830058362738 535 176 863 524 563 347
74275148266 13 523 816 266 978 384
917841242881674 983 124 654 369 213 837
315684322584767 794 576 886 115 54 654
208240371274078 730 983 795 667 866 899
212265877332 36 679 707 336 273 109
170490676712500 702 283 792 776 106 753
3571059319433 324 156 53 166 495 129
435949975754 125 798 443 733 414 373
120663239060 50 589 151 528 756 486
4545999279535 340 230 699 815 134 685
237307476912390 750 230 208 535 443 324
55531639280673 559 987 830 74 223 16
806983507634543 958 513 668 212 487 147
2363211048049 272 967 203 892 437 594
799076291449466 956 861 98 991 198 652
396513344215859 831 693 2 496 213 6
5205908498043 349 411 594 42 902 693
5202232216493 338 943 149 296 825 152
10745072649 29 325 756 879 467 745
242418130129692 753 758 964 719 732 496
459587607329420 856 105 873 627 590 419
615445585241 31 886 929 242 345 576
396282603534964 831 31 468 901 28 595
21507422816137 464 44 430 853 109 255
1516365961642 273 103 525 224 296 773
206824846034870 729 983 79 994 76 669
6770711328549 368 388 982 129 134 950
58036758732252 564 992 19 214 325 652
745691324337813 943 191 634 727 329 557
558437624800070 890 422 324 576 603 59
82551375006305 606 953 216 19 442 83
1164029322107 256 504 186 436 263 232
313611935765863 793 373 487 30 712 590
846786238533 243 120 892 992 150 236
436933926179 37 813 249 394 359 757
94072702637674 623 686 356 452 151 528
20985789093844 461 637 174 863 947 396
8348870055383 384 75 833 377 383 111
33690513479556 507 661 9 29 134 574
11329845272675 408 396 811 645 283 854
20444215271384 459 516 418 923 437 821
57657475174 142 163 922 969 585 75
21027707049 66 375 26 880 340 204
2283731144863 295 472 342 402 783 335
503794602267 219 85 241 535 588 941
185831597154949 714 720 126 908 168 425
233475955396 185 361 592 949 295 174
18046247897213 448 109 648 87 38 751
231042950597210 746 29 910 504 923 526
11410376372 56 323 292 591 325 527
196484137636990 722 734 622 12 959 699
405912908754618 835 152 431 73 764 81
7136333492019 372 336 639 429 61 200
410797249169984 837 130 395 221 973 708
838033335 54 141 254 94 984 136
14531435568891 429 180 678 358 700 436
159058825224792 692 783 428 580 820 991
30097624767 19 417 522 114 232 649
1298555205032 263 448 223 909 225 306
4167880366182 333 521 789 864 628 385
2052754742495 287 570 76 101 929 234
406332356136816 835 805 328 779 424 665
210164536290146 732 212 413 277 974 324
2316964160415 297 279 96 947 993 673
109918581053638 643 259 729 989 237 897
455884043059 111 814 1 546 808 939
109096740610848 642 431 574 827 190 702
232605626017122 747 310 272 853 567 843
67823313789 142 321 809 938 284 783
302792094442710 787 970 810 404 468 131
639118482427 225 501 811 918 45 569
692591322942308 929 893 907 503 752 446
100034089291655 631 130 146 701 41 898
7405719012081 367 930 502 378 282 822
823398922325 150 930 839 994 442 608
16709500648698 441 415 347 731 396 668
807541959983073 958 890 217 972 838 808
2369461423287 293 677 307 38 418 340
17425935516352 444 643 41 626 672 150
364076981064146 817 514 652 612 307 762
260247462636 59 714 711 607 614 931
129930928527884 664 962 123 640 197 954
918451805675505 983 884 536 655 304 123
2087626106343 291 192 770 684 712 1000
166872800081386 699 129 738 584 849 845
26601037891209 484 452 855 873 511 360
130131204775 167 128 308 518 465 841
250235809928533 758 220 715 683 499 458
135017098857392 670 261 374 250 37 88
747690070171 237 10 326 943 73 174
12955240154983 419 450 352 357 298 437
555418786538720 889 615 522 618 19 657
6642840906371 359 908 127 828 685 146
35938916295207 514 499 347 251 558 496
52343864625765 554 631 354 482 20 182
384071380482 206 339 469 940 779 455
56448327258344 562 788 973 621 934 138
74649775417053 595 527 969 327 26 593
722337938579076 937 516 635 196 171 591
401093513049925 833 372 459 733 132 790
6620615710680 366 481 790 54 128 601
1374571074 9 193 235 586 410 903
5177415873168 349 104 658 472 8 395
12764629198270 418 251 624 158 847 320
249059421138710 757 829 762 619 513 668
